id,treat,pride_CL,energy,pride_sym,pride_dev,pride_pl,pride_esf,gender,age,geozone,zone1,zone2,zone3,zone4,edu,edu1,edu2,edu3,household,household1,household2,household3,household4,sample,webal
5867,0,5,6,2,4,3,1,Female,58,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.169919951464124
6859,1,1,7,1,1,3,0,Male,39,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
6679,1,4,5,5,4,6,0,Male,32,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7176,1,1,7,1,3,3,0,Female,37,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
5769,0,6,5,5,5,5,0,Male,47,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.448338601119826
5938,0,1,1,1,1,3,0,Male,29,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,2.669625348971426
6602,1,6,5,7,5,5,1,Female,46,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
6451,1,4,6,7,7,7,0,Female,44,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
5895,0,7,7,6,6,6,0,Female,48,Metropolitan Region,0,0,1,0,1,1,0,0,One,1,0,0,0,1,2.992986024495211
6003,0,4,4,5,3,6,0,Female,38,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,2.39338856324648
7226,1,5,5,4,5,5,0,Male,30,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7326,1,5,4,5,2,4,0,Female,61,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
6804,1,7,7,7,5,7,0,Male,50,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
7149,1,6,5,6,5,4,1,Female,42,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
7470,1,7,7,3,2,5,0,Male,24,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6218,0,7,7,7,6,7,0,Female,30,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.469197812741927
7241,1,7,5,7,5,7,0,Male,75,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
6577,1,4,6,5,5,6,0,Female,64,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,1
6680,1,6,7,6,5,7,1,Male,60,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7683,1,4,5,7,2,5,1,Male,28,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
6297,1,4,6,7,2,2,0,Male,44,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7456,1,7,5,7,5,7,0,Male,37,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5793,0,7,6,7,6,6,0,Male,40,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.524710977784449
7621,1,5,4,7,6,7,0,Female,51,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
7073,1,5,7,7,4,7,0,Male,61,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7297,1,5,7,6,5,6,0,Female,73,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
6486,1,7,6,5,6,6,0,Female,52,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7187,1,7,5,6,4,6,0,Male,43,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7102,1,7,6,7,5,6,0,Male,23,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
6628,1,6,2,6,3,3,1,Female,58,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
7285,1,7,6,7,4,7,0,Male,58,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
6495,1,3,7,6,2,1,0,Female,57,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,1
5866,0,2,3,1,2,2,0,Male,23,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,2.745812537662589
7036,1,5,6,6,5,4,0,Male,43,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7126,1,6,6,7,1,7,0,Female,45,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
7687,1,5,3,1,1,5,0,Male,49,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
5955,0,7,7,6,5,7,0,Female,35,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,2.767061177105954
7504,1,5,7,6,5,6,0,Female,21,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
6370,1,3,7,7,6,7,0,Female,47,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6314,1,4,6,6,5,6,1,Male,56,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
6764,1,3,5,4,1,5,0,Male,29,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
7315,1,5,6,7,5,7,0,Female,55,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6743,1,2,2,3,3,4,1,Male,22,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
6231,0,5,5,5,6,7,0,Male,66,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,2.244347797466707
7718,1,1,7,5,1,1,0,Female,50,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
7164,1,5,7,1,3,3,1,Male,54,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6444,1,7,7,7,4,5,1,Male,40,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
6681,1,6,,6,5,7,0,Female,66,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,0,1
7670,1,5,5,5,4,5,0,Female,60,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
6363,1,7,5,7,4,6,0,Male,40,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7284,1,4,6,1,2,1,0,Male,35,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7753,1,2,6,1,4,4,0,Female,22,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5890,0,6,4,7,5,7,0,Male,42,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,2.517036785002231
7679,1,5,4,2,3,5,0,Female,76,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
6118,0,7,4,7,6,6,0,Female,43,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.659546169016912
7538,1,7,7,,5,6,0,Male,59,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,0,1
5699,0,4,7,6,5,5,0,Female,26,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,2.526604150730167
6574,1,5,7,5,3,5,0,Female,53,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6707,1,5,5,7,4,7,0,Female,58,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6736,1,7,7,7,4,7,0,Female,65,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
6319,1,1,7,7,7,7,0,Female,40,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
5859,0,6,5,7,1,6,0,Male,62,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,2.80953432784152
6663,1,4,7,7,7,7,0,Female,26,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
7488,1,7,7,7,6,6,1,Male,72,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
7539,1,7,6,6,3,6,1,Male,70,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
6481,1,3,7,6,5,4,1,Female,24,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
6693,1,7,3,7,7,7,0,Male,50,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,1
7098,1,5,1,3,4,5,0,Male,48,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,1
7290,1,1,4,1,3,4,0,Male,45,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
7578,1,5,5,4,1,5,0,Female,35,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
5864,0,7,7,5,5,7,0,Male,44,South,0,0,0,1,3,0,0,1,One,1,0,0,0,1,2.687310901503142
6763,1,5,5,5,5,6,0,Female,63,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7244,1,4,2,2,3,4,0,Male,33,South,0,0,0,1,3,0,0,1,One,1,0,0,0,1,1
7104,1,6,7,1,4,6,0,Female,60,South,0,0,0,1,3,0,0,1,One,1,0,0,0,1,1
6684,1,2,5,3,2,3,0,Male,59,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
7495,1,7,7,7,3,7,1,Female,52,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
6094,0,6,6,7,6,6,0,Female,47,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,2.46235098710696
6160,0,7,7,7,5,7,0,Male,59,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,2.861402178412949
6970,1,7,4,7,5,7,0,Female,50,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
5701,0,7,7,7,5,5,0,Male,41,South,0,0,0,1,3,0,0,1,One,1,0,0,0,1,2.725387106969762
7223,1,1,4,1,4,4,0,Male,31,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
6422,1,5,5,7,5,5,1,Female,30,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7558,1,4,4,6,5,5,0,Female,47,North,1,0,0,0,2,0,1,0,Three,0,0,1,0,1,1
6035,0,3,5,1,3,4,0,Female,37,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,2.586036838624211
7203,1,6,4,7,3,6,0,Male,32,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
7680,1,1,7,6,7,7,1,Male,52,South,0,0,0,1,1,1,0,0,One,1,0,0,0,1,1
6518,1,1,6,1,,7,1,Male,69,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,0,1
7396,1,5,4,3,3,5,0,Male,30,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
7374,1,4,7,7,5,7,0,Female,60,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,1
6926,1,6,7,1,2,3,0,Male,47,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,1
6386,1,1,7,7,7,7,0,Male,60,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7823,1,7,5,6,3,7,0,Male,58,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
5706,0,5,7,1,4,2,0,Female,41,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.019053213098719
6139,0,7,5,7,5,6,0,Male,60,South,0,0,0,1,1,1,0,0,One,1,0,0,0,1,3.267298588479261
6175,0,7,5,7,6,5,0,Male,55,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,3.323695385668482
6630,1,6,6,7,5,6,1,Male,61,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
7799,1,2,3,1,1,5,0,Male,61,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
5957,0,6,5,7,5,7,0,Female,50,North,1,0,0,0,2,0,1,0,Three,0,0,1,0,1,2.220565552951389
7671,1,5,4,7,5,5,0,Female,36,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6857,1,7,7,7,5,7,0,Female,55,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
5717,0,6,4,3,3,7,0,Male,36,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,2.77242997733241
6312,1,2,,6,7,5,0,Male,66,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,0,1
5893,0,4,5,7,5,7,0,Female,49,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,3.203706059192083
6371,1,4,7,7,1,7,0,Male,46,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,1
6923,1,4,2,2,4,6,0,Male,21,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
6931,1,,5,5,2,5,0,Male,64,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,0,1
7372,1,7,5,7,5,6,0,Male,68,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
5795,0,6,7,7,5,7,1,Female,47,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,3.220267190189518
5690,0,6,5,5,5,6,0,Male,44,North,1,0,0,0,3,0,0,1,Two,0,1,0,0,1,2.14237333755371
5988,0,5,4,6,4,5,0,Female,78,Center,0,1,0,0,1,1,0,0,One,1,0,0,0,1,2.412681443880554
6613,1,7,6,7,5,7,1,Male,37,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
7602,1,7,7,7,6,6,0,Female,58,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
5954,0,4,5,7,3,6,0,Female,55,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.037675313154383
6227,0,6,6,6,4,5,1,Male,60,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,2.141947645907726
5767,0,3,5,2,5,4,0,Male,26,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.501637910089892
7333,1,7,5,4,3,7,0,Male,60,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
7433,1,7,7,7,5,7,0,Male,37,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
5855,0,6,5,7,5,6,0,Male,40,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.342662873754482
7498,1,4,5,4,4,5,0,Male,40,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
6757,1,5,5,5,4,7,0,Female,23,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7302,1,5,7,7,5,5,0,Male,28,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7243,1,4,4,7,4,6,0,Female,28,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,1
5724,0,2,7,7,7,7,0,Female,60,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,2.60861667853599
5675,0,5,5,1,3,5,0,Male,40,North,1,0,0,0,1,1,0,0,Three,0,0,1,0,1,2.85485561259752
6309,1,4,,5,5,5,0,Female,31,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,0,1
6267,1,7,6,7,5,5,0,Male,37,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7826,1,4,4,1,3,5,0,Female,31,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
7505,1,5,7,7,4,7,1,Female,32,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6459,1,5,6,7,5,7,0,Male,48,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
7079,1,6,7,7,5,7,1,Male,43,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6054,0,5,7,7,4,6,0,Female,40,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,2.539160459857921
6737,1,4,5,7,7,7,0,Female,54,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7040,1,2,2,1,1,3,,Male,58,Metropolitan Region,0,0,1,0,2,0,1,0,One,1,0,0,0,0,1
7419,1,7,4,7,6,7,1,Female,51,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7011,1,6,7,6,5,6,0,Male,36,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6385,1,5,5,7,5,5,0,Female,57,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7153,1,4,6,2,4,4,1,Female,28,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
7325,1,3,4,7,5,5,0,Male,48,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5766,0,3,4,5,4,5,0,Female,76,Center,0,1,0,0,1,1,0,0,One,1,0,0,0,1,2.435417969582213
7748,1,4,5,5,2,2,0,Female,37,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
6208,0,3,7,6,3,4,0,Female,50,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,2.739649572244579
5842,0,7,7,7,5,7,0,Male,26,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.501637910089892
6482,1,6,5,5,7,5,1,Male,37,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6172,0,5,6,7,5,6,0,Male,53,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,2.208762600479102
7051,1,3,5,7,5,5,0,Female,66,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
6639,1,5,7,4,5,4,0,Female,30,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7770,1,4,7,7,6,6,1,Male,36,Center,0,1,0,0,2,0,1,0,Two,0,1,0,0,1,1
6228,0,1,4,4,1,4,1,Male,30,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,2.46553790041469
7617,1,7,7,7,6,7,0,Female,57,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7201,1,4,3,5,2,4,0,Female,60,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7116,1,4,5,4,2,4,,Female,74,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,0,1
7009,1,7,7,7,3,4,0,Male,49,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
6815,1,3,6,3,4,5,0,Male,52,Center,0,1,0,0,1,1,0,0,One,1,0,0,0,1,1
6431,1,7,7,7,1,3,0,Female,36,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
6372,1,7,4,7,3,7,1,Male,60,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7335,1,4,4,7,5,7,1,Female,85,Center,0,1,0,0,1,1,0,0,One,1,0,0,0,1,1
7306,1,7,6,7,6,7,0,Female,59,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
6414,1,5,,7,5,2,0,Female,60,Center,0,1,0,0,2,0,1,0,Two,0,1,0,0,0,1
7197,1,3,7,1,5,4,0,Female,19,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
5747,0,4,5,2,4,6,0,Female,42,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,2.526102112051464
6780,1,4,5,5,4,5,0,Female,55,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
6669,1,5,7,7,5,7,1,Female,59,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
7647,1,6,7,6,5,6,0,Male,43,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
7720,1,3,3,7,3,2,0,Female,58,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
6936,1,7,7,7,5,5,1,Female,40,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
5978,0,5,6,5,5,6,0,Female,65,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1.944318343199869
7177,1,3,,1,3,6,0,Male,60,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,0,1
7574,1,1,7,1,1,5,0,Female,32,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
7384,1,1,,1,1,2,0,Male,40,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,0,1
7794,1,5,5,7,5,4,0,Female,55,Center,0,1,0,0,1,1,0,0,Two,0,1,0,0,1,1
6720,1,4,6,3,4,4,0,Female,29,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
6265,1,5,6,3,4,4,0,Male,60,Center,0,1,0,0,1,1,0,0,Two,0,1,0,0,1,1
6032,0,6,6,7,6,6,0,Female,37,North,1,0,0,0,2,0,1,0,Two,0,1,0,0,1,2.365149681408053
7804,1,4,6,7,5,6,0,Male,70,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
6461,1,6,7,2,5,6,1,Male,46,Center,0,1,0,0,2,0,1,0,Two,0,1,0,0,1,1
7653,1,3,6,6,4,7,0,Female,55,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,1
6731,1,4,7,7,4,7,0,Female,50,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
6504,1,7,4,6,6,7,0,Female,61,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
6588,1,7,6,7,3,4,1,Female,60,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
7272,1,4,6,5,5,7,0,Female,73,Metropolitan Region,0,0,1,0,2,0,1,0,One,1,0,0,0,1,1
7747,1,6,5,5,7,7,1,Male,40,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7423,1,1,5,7,7,7,0,Male,64,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,1
7628,1,2,6,7,5,7,0,Female,73,Center,0,1,0,0,1,1,0,0,Two,0,1,0,0,1,1
5921,0,7,6,7,6,7,0,Male,65,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,2.390217663592222
7751,1,2,4,4,3,6,0,Female,74,Center,0,1,0,0,2,0,1,0,One,1,0,0,0,1,1
6968,1,3,7,1,2,4,0,Male,52,Center,0,1,0,0,3,0,0,1,One,1,0,0,0,1,1
6783,1,2,6,2,3,3,0,Male,52,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7729,1,6,7,2,3,4,0,Male,28,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
7262,1,5,5,2,3,4,0,Male,56,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
6247,0,7,5,7,5,5,0,Female,55,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,2.332730286220695
7026,1,5,7,6,5,5,1,Male,51,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
5733,0,4,5,2,3,4,0,Female,48,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,2.114592019024109
6453,1,3,7,7,5,6,1,Female,65,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
6022,0,5,5,7,5,7,0,Male,73,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,3.061093914871801
6397,1,6,6,7,2,6,0,Female,60,North,1,0,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
5697,0,5,6,7,6,7,0,Male,65,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,1.933253901432859
5989,0,5,6,7,5,6,1,Male,60,North,1,0,0,0,3,0,0,1,Three,0,0,1,0,1,1.983306518490714
6379,1,6,7,6,5,7,0,Male,35,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7415,1,4,7,4,1,5,0,Male,28,North,1,0,0,0,3,0,0,1,One,1,0,0,0,1,1
6184,0,5,6,7,6,7,0,Female,60,North,1,0,0,0,2,0,1,0,Two,0,1,0,0,1,2.123308638743018
6288,1,5,6,7,5,6,0,Male,62,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7405,1,4,7,4,4,3,0,Male,31,North,1,0,0,0,3,0,0,1,One,1,0,0,0,1,1
6784,1,6,7,6,6,7,0,Male,35,North,1,0,0,0,3,0,0,1,Three,0,0,1,0,1,1
6027,0,7,7,7,2,7,1,Male,51,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,3.386633954767522
6084,0,3,5,7,2,6,0,Male,45,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.123362368437562
5939,0,7,5,5,4,6,0,Male,52,North,1,0,0,0,3,0,0,1,Three,0,0,1,0,1,2.059130766474113
6740,1,7,5,7,6,7,0,Male,42,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7085,1,5,7,7,6,7,0,Male,35,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
7138,1,5,4,,6,6,0,Female,56,North,1,0,0,0,1,1,0,0,Three,0,0,1,0,0,1
5972,0,7,6,7,6,7,0,Female,64,North,1,0,0,0,1,1,0,0,Three,0,0,1,0,1,2.380556468764894
5729,0,5,4,7,5,5,1,Male,51,North,1,0,0,0,1,1,0,0,Three,0,0,1,0,1,2.711313751037337
5763,0,7,5,7,7,7,0,Female,66,North,1,0,0,0,1,1,0,0,Two,0,1,0,0,1,2.363317682506367
7773,1,7,6,7,5,6,0,Male,58,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7515,1,3,7,3,3,7,0,Female,31,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
7365,1,1,4,1,1,1,0,Male,67,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,1
6954,1,5,5,3,5,7,0,Female,42,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
5748,0,5,6,5,2,3,0,Female,23,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,3.102918905273921
6070,0,7,5,7,7,7,0,Male,58,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.153020158459792
6238,0,3,7,7,6,7,1,Female,57,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.018652025280262
7529,1,7,5,5,2,5,1,Male,62,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7475,1,5,6,7,5,6,0,Female,65,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6511,1,5,6,5,3,5,0,Female,43,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
6012,0,7,4,7,7,7,0,Female,53,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,2.905156063784343
5790,0,5,5,6,5,7,0,Male,67,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,3.148453041793321
6033,0,5,7,7,6,6,1,Female,46,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,2.832150076479103
5889,0,7,7,7,6,7,0,Female,55,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,2.715097398300549
6233,0,5,5,7,5,6,0,Female,40,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,2.9068303807025
7300,1,6,1,7,6,5,1,Female,38,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
5752,0,5,6,7,4,7,0,Female,19,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,3.687699242237473
7712,1,6,5,6,5,6,0,Male,25,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5868,0,6,6,5,6,6,0,Male,25,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.708713574267346
5740,0,6,5,7,5,6,0,Female,38,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,3.366199843029825
7469,1,2,4,1,1,7,0,Female,80,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
